DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
27;070;27070;Frenelles-en-Vexin;27;175;27175;Corny;384;5;389
27;578;27578;Sainte-Marie-d'Attez;27;195;27195;Dame-Marie;119;4;123
27;213;27213;Vexin-sur-Epte;27;197;27197;Dampsmesnil;194;5;199
27;213;27213;Vexin-sur-Epte;27;213;27213;Écos;1911;30;1941
27;049;27049;Mesnil-en-Ouche;27;221;27221;Épinay;288;5;293
27;425;27425;Nassandres sur Risle;27;253;27253;Fontaine-la-Soret;368;6;374
27;213;27213;Vexin-sur-Epte;27;255;27255;Fontenay-en-Vexin;234;10;244
27;213;27213;Vexin-sur-Epte;27;257;27257;Forêt-la-Folie;442;12;454
27;213;27213;Vexin-sur-Epte;27;262;27262;Fourges;805;19;824
27;263;27263;Le Perrey;27;263;27263;Fourmetot;675;11;686
27;679;27679;Verneuil d'Avre et d'Iton;27;265;27265;Francheville;1132;21;1153
27;070;27070;Frenelles-en-Vexin;27;270;27270;Fresne-l'Archevêque;522;15;537
27;294;27294;Val d'Orger;27;274;27274;Gaillardbois-Cressenville;441;6;447
27;277;27277;La Baronnie;27;277;27277;Garencières;656;14;670
27;049;27049;Mesnil-en-Ouche;27;283;27283;Gisay-la-Coudre;233;6;239
27;049;27049;Mesnil-en-Ouche;27;292;27292;Gouttières;175;2;177
27;294;27294;Val d'Orger;27;294;27294;Grainville;545;8;553
27;049;27049;Mesnil-en-Ouche;27;296;27296;Granchain;214;5;219
27;112;27112;Breteuil;27;305;27305;La Guéroulde;722;19;741
27;213;27213;Vexin-sur-Epte;27;308;27308;Guitry;258;6;264
27;062;27062;Les Monts du Roumois;27;344;27344;Houlbec-près-le-Gros-Theil;92;1;93
27;049;27049;Mesnil-en-Ouche;27;356;27356;Jonquerets-de-Livet;324;5;329
27;049;27049;Mesnil-en-Ouche;27;362;27362;Landepéreuse;370;10;380
27;412;27412;Terres de Bord;27;412;27412;Montaure;1142;25;1167
27;425;27425;Nassandres sur Risle;27;425;27425;Nassandres;1252;23;1275
27;448;27448;Pacy-sur-Eure;27;448;27448;Pacy-sur-Eure;4525;114;4639
27;213;27213;Vexin-sur-Epte;27;449;27449;Panilleuse;465;12;477
27;425;27425;Nassandres sur Risle;27;452;27452;Perriers-la-Campagne;397;5;402
27;471;27471;Porte-de-Seine;27;471;27471;Porte-Joie;101;3;104
27;153;27153;Chauvincourt-Provemont;27;479;27479;Provemont;148;3;151
27;277;27277;La Baronnie;27;484;27484;Quessigny;115;2;117
27;049;27049;Mesnil-en-Ouche;27;499;27499;La Roussière;209;5;214
27;011;27011;Amfreville-Saint-Amand;27;506;27506;Saint-Amand-des-Hautes-Terres;330;5;335
27;448;27448;Pacy-sur-Eure;27;510;27510;Saint-Aquilin-de-Pacy;502;11;513
27;049;27049;Mesnil-en-Ouche;27;513;27513;Saint-Aubin-des-Hayes;144;6;150
27;049;27049;Mesnil-en-Ouche;27;515;27515;Saint-Aubin-le-Guichard;284;7;291
27;516;27516;Treis-Sants-en-Ouche;27;516;27516;Saint-Aubin-le-Vertueux;782;18;800
27;022;27022;Le Val d'Hazey;27;519;27519;Sainte-Barbe-sur-Gaillon;301;4;305
27;516;27516;Treis-Sants-en-Ouche;27;523;27523;Saint-Clair-d'Arcey;330;12;342
27;107;27107;Bourneville-Sainte-Croix;27;526;27526;Sainte-Croix-sur-Aizier;277;9;286
27;049;27049;Mesnil-en-Ouche;27;566;27566;Sainte-Marguerite-en-Ouche;93;1;94
27;578;27578;Sainte-Marie-d'Attez;27;573;27573;Saint-Nicolas-d'Attez;166;6;172
27;578;27578;Sainte-Marie-d'Attez;27;578;27578;Saint-Ouen-d'Attez;290;3;293
27;263;27263;Le Perrey;27;581;27581;Saint-Ouen-des-Champs;309;8;317
27;049;27049;Mesnil-en-Ouche;27;596;27596;Saint-Pierre-du-Mesnil;89;0;89
27;516;27516;Treis-Sants-en-Ouche;27;600;27600;Saint-Quentin-des-Isles;209;3;212
27;263;27263;Le Perrey;27;607;27607;Saint-Thurien;240;2;242
27;049;27049;Mesnil-en-Ouche;27;628;27628;Thevray;290;5;295
27;412;27412;Terres de Bord;27;648;27648;Tostes;435;9;444
27;471;27471;Porte-de-Seine;27;651;27651;Tournedos-sur-Seine;107;2;109
27;213;27213;Vexin-sur-Epte;27;653;27653;Tourny;902;17;919
27;679;27679;Verneuil d'Avre et d'Iton;27;679;27679;Verneuil-sur-Avre;6061;320;6381
27;022;27022;Le Val d'Hazey;27;687;27687;Vieux-Villez;180;3;183
28;199;28199;Janville-en-Beauce;28;002;28002;Allaines-Mervilliers;238;6;244
28;023;28023;Bailleau-Armenonville;28;011;28011;Armenonville-les-Gâtineaux;282;5;287
28;015;28015;Auneau-Bleury-Saint-Symphorien;28;015;28015;Auneau;5152;58;5210
28;018;28018;Authon-du-Perche;28;018;28018;Authon-du-Perche;1145;20;1165
28;406;28406;Éole-en-Beauce;28;020;28020;Baignolet;117;1;118
28;319;28319;Neuville Saint Denis;28;025;28025;Barmainville;97;3;100
28;226;28226;Maillebois;28;043;28043;Blévy;366;6;372
28;236;28236;Arcisses;28;063;28063;Brunelles;507;7;514
28;236;28236;Arcisses;28;112;28112;Coudreceau;470;8;478
28;226;28226;Maillebois;28;125;28125;Dampierre-sur-Blévy;253;6;259
28;406;28406;Éole-en-Beauce;28;145;28145;Fains-la-Folie;359;6;365
28;331;28331;Saintigny;28;165;28165;Frétigny;481;13;494
28;386;28386;Thimert-Gâtelles;28;174;28174;Gâtelles;394;8;402
28;406;28406;Éole-en-Beauce;28;179;28179;Germignonville;228;3;231
28;199;28199;Janville-en-Beauce;28;199;28199;Janville;1843;29;1872
28;120;28120;Crucey-Villages;28;228;28228;Mainterne;74;0;74
28;236;28236;Arcisses;28;236;28236;Margon;1220;23;1243
28;360;28360;Saint-Sauveur-Marville;28;238;28238;Marville-les-Bois;364;9;373
28;422;28422;Les Villages Vovéens;28;258;28258;Montainville;327;0;327
28;319;28319;Neuville Saint Denis;28;276;28276;Neuvy-en-Beauce;207;7;214
28;056;28056;Boutigny-Prouais;28;307;28307;Prouais;566;12;578
28;199;28199;Janville-en-Beauce;28;311;28311;Le Puiset;383;8;391
28;319;28319;Neuville Saint Denis;28;319;28319;Rouvray-Saint-Denis;343;10;353
28;422;28422;Les Villages Vovéens;28;320;28320;Rouvray-Saint-Florentin;185;5;190
28;331;28331;Saintigny;28;331;28331;Saint-Denis-d'Authou;441;11;452
28;034;28034;Berchères-Saint-Germain;28;338;28338;Saint-Germain-la-Gâtine;152;2;154
28;015;28015;Auneau-Bleury-Saint-Symphorien;28;361;28361;Bleury-Saint-Symphorien;1267;20;1287
28;018;28018;Authon-du-Perche;28;376;28376;Soizé;335;7;342
28;373;28373;Senonches;28;381;28381;Tardais;57;0;57
28;279;28279;Nogent-le-Roi;28;399;28399;Vacheresses-les-Basses;3910;70;3980
28;406;28406;Éole-en-Beauce;28;406;28406;Viabon;381;9;390
28;406;28406;Éole-en-Beauce;28;412;28412;Villeau;153;6;159
28;373;28373;Senonches;28;413;28413;La Ville-aux-Nonains;162;2;164
28;422;28422;Les Villages Vovéens;28;416;28416;Villeneuve-Saint-Nicolas;149;1;150
28;120;28120;Crucey-Villages;28;420;28420;Vitray-sous-Brézolles;83;0;83
28;422;28422;Les Villages Vovéens;28;422;28422;Voves;3348;43;3391
29;003;29003;Audierne;29;003;29003;Audierne;2181;34;2215
29;021;29021;Plounéour-Brignogan-plages;29;021;29021;Brignogan-Plages;759;17;776
29;003;29003;Audierne;29;052;29052;Esquibien;1546;30;1576
29;076;29076;Milizac-Guipronvel;29;076;29076;Guipronvel;822;8;830
29;241;29241;Rosporden;29;092;29092;Kernével;3124;71;3195
29;266;29266;Saint-Thégonnec Loc-Eguiner;29;127;29127;Loc-Eguiner-Saint-Thégonnec;330;3;333
29;227;29227;Poullaouen;29;129;29129;Locmaria-Berrien;205;5;210
29;076;29076;Milizac-Guipronvel;29;149;29149;Milizac;3994;59;4053
29;199;29199;Plouigneau;29;199;29199;Plouigneau;4874;162;5036
29;021;29021;Plounéour-Brignogan-plages;29;203;29203;Plounéour-Trez;1213;34;1247
29;199;29199;Plouigneau;29;219;29219;Le Ponthou;140;4;144
29;227;29227;Poullaouen;29;227;29227;Poullaouen;1265;29;1294
29;266;29266;Saint-Thégonnec Loc-Eguiner;29;266;29266;Saint-Thégonnec;2818;63;2881
30;329;30329;Thoiras-Corbès;30;094;30094;Corbès;163;4;167
30;329;30329;Thoiras-Corbès;30;329;30329;Thoiras;444;8;452
31;085;31085;Boutx;31;016;31016;Argut-Dessus;34;0;34
31;085;31085;Boutx;31;154;31154;Couledoux;47;0;47
31;471;31471;Saint-Béat-Lez;31;298;31298;Lez;50;0;50
31;412;31412;Péguilhan;31;307;31307;Lunax;274;2;276
31;412;31412;Péguilhan;31;412;31412;Péguilhan;0;0;0
32;426;32426;Seissan;32;011;32011;Artiguedieu;90;3;93
32;365;32365;Cap d'Astarac;32;067;32067;Cabas-Loumassès;48;1;49
32;344;32344;Riscle;32;074;32074;Cannet;321;11;332
32;079;32079;Castelnau d'Auzan Labarrère;32;168;32168;Labarrère;188;6;194
32;462;32462;Vic-Fezensac;32;179;32179;Lagraulas;104;3;107
32;365;32365;Cap d'Astarac;32;260;32260;Monbardon;72;1;73
32;344;32344;Riscle;32;344;32344;Riscle;1301;106;1407
32;365;32365;Cap d'Astarac;32;365;32365;Saint-Blancard;256;4;260
32;365;32365;Cap d'Astarac;32;413;32413;Sarcos;84;1;85
33;018;33018;Val de Virvée;33;018;33018;Aubie-et-Espessas;1405;22;1427
33;106;33106;Castets et Castillon;33;106;33106;Castets-en-Dorthe;1261;24;1285
33;106;33106;Castets et Castillon;33;107;33107;Castillon-de-Castets;290;9;299
33;380;33380;Val-de-Livenne;33;267;33267;Marcillac;1125;15;1140
33;018;33018;Val de Virvée;33;371;33371;Saint-Antoine;373;1;374
33;380;33380;Val-de-Livenne;33;380;33380;Saint-Caprais-de-Blaye;667;8;675
33;008;33008;Porte-de-Benauge;33;409;33409;Saint-Genis-du-Bois;90;5;95
33;018;33018;Val de Virvée;33;495;33495;Salignac;2015;22;2037
34;144;34144;Lunas-les-Châteaux;34;093;34093;Dio-et-Valquières;159;6;165
34;144;34144;Lunas-les-Châteaux;34;144;34144;Lunas;673;11;684
34;246;34246;Entre-Vignes;34;246;34246;Saint-Christol;1455;21;1476
34;246;34246;Entre-Vignes;34;330;34330;Vérargues;745;15;760
35;004;35004;Val-Couesnon;35;004;35004;Antrain;1258;24;1282
35;292;35292;Saint-Marc-le-Blanc;35;011;35011;Baillé;265;7;272
35;168;35168;Val d'Anast;35;048;35048;Campel;455;10;465
35;220;35220;Piré-Chancé;35;053;35053;Chancé;327;14;341
35;062;35062;La Chapelle-Fleurigné;35;062;35062;La Chapelle-Janson;1510;33;1543
35;069;35069;Châteaugiron;35;069;35069;Châteaugiron;8509;194;8703
35;096;35096;Domagné;35;074;35074;Chaumeré;188;5;193
35;191;35191;Les Portes du Coglais;35;083;35083;Coglès;624;13;637
35;163;35163;Luitré-Dompierre;35;100;35100;Dompierre-du-Chemin;563;10;573
35;062;35062;La Chapelle-Fleurigné;35;112;35112;Fleurigné;941;20;961
35;004;35004;Val-Couesnon;35;113;35113;La Fontenelle;516;13;529
35;308;35308;Mesnil-Roc'h;35;147;35147;Lanhélin;962;15;977
35;163;35163;Luitré-Dompierre;35;163;35163;Luitré;1305;27;1332
35;168;35168;Val d'Anast;35;168;35168;Maure-de-Bretagne;3475;66;3541
35;184;35184;Montauban-de-Bretagne;35;184;35184;Montauban-de-Bretagne;5953;194;6147
35;191;35191;Les Portes du Coglais;35;191;35191;Montours;1030;17;1047
35;069;35069;Châteaugiron;35;209;35209;Ossé;1442;33;1475
35;220;35220;Piré-Chancé;35;220;35220;Piré-sur-Seiche;2897;40;2937
35;069;35069;Châteaugiron;35;254;35254;Saint-Aubin-du-Pavail;894;20;914
35;257;35257;Maen Roch;35;257;35257;Saint-Brice-en-Coglès;3116;60;3176
35;257;35257;Maen Roch;35;267;35267;Saint-Étienne-en-Coglès;1972;38;2010
35;282;35282;Rives-du-Couesnon;35;269;35269;Saint-Georges-de-Chesné;704;15;719
35;282;35282;Rives-du-Couesnon;35;282;35282;Saint-Jean-sur-Couesnon;1282;25;1307
35;292;35292;Saint-Marc-le-Blanc;35;292;35292;Saint-Marc-le-Blanc;1288;34;1322
35;282;35282;Rives-du-Couesnon;35;293;35293;Saint-Marc-sur-Couesnon;552;6;558
35;184;35184;Montauban-de-Bretagne;35;301;35301;Saint-M'Hervon;644;7;651
35;004;35004;Val-Couesnon;35;303;35303;Saint-Ouen-la-Rouërie;820;10;830
35;308;35308;Mesnil-Roc'h;35;308;35308;Saint-Pierre-de-Plesguen;3096;63;3159
35;191;35191;Les Portes du Coglais;35;323;35323;La Selle-en-Coglès;554;9;563
35;004;35004;Val-Couesnon;35;341;35341;Tremblay;1478;42;1520
35;308;35308;Mesnil-Roc'h;35;344;35344;Tressé;434;8;442
35;282;35282;Rives-du-Couesnon;35;348;35348;Vendel;389;8;397
36;070;36070;Éguzon-Chantôme;36;039;36039;Chantôme;78;3;81
36;244;36244;Villentrois-Faverolles-en-Berry;36;072;36072;Faverolles-en-Berry;326;3;329
36;229;36229;Val-Fouzon;36;151;36151;Parpeçay;227;4;231
36;229;36229;Val-Fouzon;36;183;36183;Sainte-Cécile;93;2;95
36;093;36093;Levroux;36;201;36201;Saint-Martin-de-Lamps;145;0;145
36;229;36229;Val-Fouzon;36;229;36229;Varennes-sur-Fouzon;648;14;662
36;244;36244;Villentrois-Faverolles-en-Berry;36;244;36244;Villentrois;560;8;568
36;202;36202;Saint-Maur;36;245;36245;Villers-les-Ormes;439;3;442
37;123;37123;Langeais;37;102;37102;Les Essards;147;1;148
37;254;37254;Tauxigny-Saint-Bauld;37;209;37209;Saint-Bauld;176;3;179
38;001;38001;Les Abrets en Dauphiné;38;001;38001;Les Abrets;3692;59;3751
38;479;38479;Porte-des-Bonnevaux;38;016;38016;Arzay;236;5;241
38;225;38225;Autrans-Méaudre en Vercors;38;021;38021;Autrans;1500;29;1529
38;022;38022;Les Avenières Veyrins-Thuellin;38;022;38022;Les Avenières;5616;122;5738
38;284;38284;Ornacieux-Balbins;38;025;38025;Balbins;456;11;467
38;001;38001;Les Abrets en Dauphiné;38;028;38028;La Bâtie-Divisin;1060;24;1084
38;073;38073;Chantepérier;38;073;38073;Chantelouve;69;2;71
38;479;38479;Porte-des-Bonnevaux;38;121;38121;Commelle;1024;18;1042
38;456;38456;Châtel-en-Trièves;38;125;38125;Cordéac;223;4;227
38;163;38163;Le Haut-Bréda;38;163;38163;La Ferrière;256;8;264
38;001;38001;Les Abrets en Dauphiné;38;165;38165;Fitilieu;2098;40;2138
38;225;38225;Autrans-Méaudre en Vercors;38;225;38225;Méaudre;1436;53;1489
38;253;38253;Les Deux Alpes;38;253;38253;Mont-de-Lans;1091;22;1113
38;479;38479;Porte-des-Bonnevaux;38;274;38274;Nantoin;473;20;493
38;284;38284;Ornacieux-Balbins;38;284;38284;Ornacieux;420;11;431
38;292;38292;Villages du Lac de Paladru;38;292;38292;Paladru;1243;35;1278
38;073;38073;Chantepérier;38;302;38302;Le Périer;144;1;145
38;292;38292;Villages du Lac de Paladru;38;305;38305;Le Pin;1355;51;1406
38;163;38163;Le Haut-Bréda;38;306;38306;Pinsot;200;2;202
38;395;38395;Plateau-des-Petites-Roches;38;367;38367;Saint-Bernard;687;24;711
38;395;38395;Plateau-des-Petites-Roches;38;395;38395;Saint-Hilaire;1292;40;1332
38;395;38395;Plateau-des-Petites-Roches;38;435;38435;Saint-Pancrasse;454;11;465
38;456;38456;Châtel-en-Trièves;38;456;38456;Saint-Sébastien;268;6;274
38;479;38479;Porte-des-Bonnevaux;38;479;38479;Semons;366;10;376
38;253;38253;Les Deux Alpes;38;534;38534;Vénosc;819;14;833
38;022;38022;Les Avenières Veyrins-Thuellin;38;541;38541;Veyrins-Thuellin;2082;70;2152
39;385;39385;Neublans-Abergement;39;005;39005;Abergement-Saint-Jean;79;2;81
25;527;25527;Saint-Vit;39;012;39012;Antorpe;983;7;990
39;022;39022;Asnans-Beauvoisin;39;044;39044;Beauvoisin;183;4;187
39;576;39576;Val-Sonnette;39;064;39064;Bonnaud;60;0;60
39;199;39199;Domblans;39;075;39075;Bréry;209;7;216
39;258;39258;Grande-Rivière Château;39;115;39115;Château-des-Prés;202;2;204
39;491;39491;Coteaux du Lizon;39;186;39186;Cuttura;299;9;308
39;190;39190;Dampierre;39;190;39190;Dampierre;1185;19;1204
39;273;39273;Montlainsia;39;195;39195;Dessia;63;3;66
39;329;39329;Mièges;39;213;39213;Esserval-Combe;23;0;23
39;577;39577;Vincent-Froideville;39;243;39243;Froideville;62;2;64
39;198;39198;Dole;39;256;39256;Goux;268;9;277
39;258;39258;Grande-Rivière Château;39;258;39258;Grande-Rivière;442;15;457
39;576;39576;Val-Sonnette;39;264;39264;Grusse;182;6;188
39;273;39273;Montlainsia;39;273;39273;Lains;62;0;62
39;286;39286;Lavans-lès-Saint-Claude;39;286;39286;Lavans-lès-Saint-Claude;1751;72;1823
39;368;39368;Hauts de Bienne;39;294;39294;Lézat;182;7;189
39;329;39329;Mièges;39;329;39329;Mièges;115;1;116
39;329;39329;Mièges;39;340;39340;Molpré;27;0;27
39;273;39273;Montlainsia;39;347;39347;Montagna-le-Templier;84;2;86
39;368;39368;Hauts de Bienne;39;368;39368;Morez;4506;247;4753
39;010;39010;Andelot-Morval;39;369;39369;Morval;28;0;28
39;368;39368;Hauts de Bienne;39;371;39371;La Mouille;344;8;352
39;205;39205;Éclans-Nenon;39;383;39383;Nenon;113;5;118
39;190;39190;Dampierre;39;414;39414;Le Petit-Mercey;129;3;132
39;130;39130;Nanchez;39;417;39417;Les Piards;170;4;174
39;434;39434;Poligny;39;434;39434;Poligny;3890;373;4263
39;286;39286;Lavans-lès-Saint-Claude;39;438;39438;Ponthoux;84;0;84
39;286;39286;Lavans-lès-Saint-Claude;39;440;39440;Pratz;516;15;531
39;130;39130;Nanchez;39;442;39442;Prénovel;249;16;265
39;576;39576;Val-Sonnette;39;474;39474;Sainte-Agnès;368;6;374
39;017;39017;Arlay;39;482;39482;Saint-Germain-lès-Arlay;422;20;442
39;491;39491;Coteaux du Lizon;39;491;39491;Saint-Lupicin;1831;73;1904
39;583;39583;Vosbles-Valfin;39;542;39542;Valfin-sur-Valouse;73;4;77
39;434;39434;Poligny;39;548;39548;Vaux-sur-Poligny;86;2;88
39;576;39576;Val-Sonnette;39;549;39549;Vercia;304;9;313
39;130;39130;Nanchez;39;562;39562;Villard-sur-Bienne;164;15;179
39;086;39086;Cernon;39;578;39578;Viremont;30;2;32
40;197;40197;Morcenx-la-Nouvelle;40;009;40009;Arjuzanx;183;6;189
40;243;40243;Rion-des-Landes;40;048;40048;Boos;543;12;555
40;197;40197;Morcenx-la-Nouvelle;40;107;40107;Garrosse;304;8;312
40;243;40243;Rion-des-Landes;40;243;40243;Rion-des-Landes;2599;46;2645
40;197;40197;Morcenx-la-Nouvelle;40;302;40302;Sindères;181;0;181
41;248;41248;Couëtron-au-Perche;41;005;41005;Arville;93;0;93
41;171;41171;Oucques La Nouvelle;41;011;41011;Baigneaux;56;1;57
41;171;41171;Oucques La Nouvelle;41;015;41015;Beauvilliers;53;1;54
41;273;41273;Vievy-le-Rayé;41;021;41021;La Bosse;120;4;124
41;151;41151;Montrichard Val de Cher;41;023;41023;Bourré;586;11;597
41;142;41142;Valencisse;41;033;41033;Chambon-sur-Cisse;680;51;731
41;055;41055;Valloire-sur-Cisse;41;055;41055;Chouzy-sur-Cisse;1970;66;2036
41;173;41173;Beauce la Romaine;41;056;41056;La Colombe;167;4;171
41;059;41059;Le Controis-en-Sologne;41;059;41059;Contres;3670;68;3738
41;055;41055;Valloire-sur-Cisse;41;064;41064;Coulanges;324;8;332
41;070;41070;Vallée-de-Ronsard;41;070;41070;Couture-sur-Loir;435;12;447
41;273;41273;Vievy-le-Rayé;41;076;41076;Écoman;134;3;137
41;059;41059;Le Controis-en-Sologne;41;082;41082;Feings;725;11;736
41;059;41059;Le Controis-en-Sologne;41;092;41092;Fougères-sur-Bièvre;798;30;828
41;173;41173;Beauce la Romaine;41;133;41133;Membrolles;272;2;274
41;142;41142;Valencisse;41;142;41142;Molineuf;731;19;750
41;151;41151;Montrichard Val de Cher;41;151;41151;Montrichard;3025;32;3057
41;248;41248;Couëtron-au-Perche;41;165;41165;Oigny;89;5;94
41;167;41167;Veuzain-sur-Loire;41;167;41167;Onzain;3120;76;3196
41;142;41142;Valencisse;41;169;41169;Orchaise;913;26;939
41;059;41059;Le Controis-en-Sologne;41;170;41170;Ouchamps;742;26;768
41;171;41171;Oucques La Nouvelle;41;171;41171;Oucques;1439;23;1462
41;173;41173;Beauce la Romaine;41;173;41173;Ouzouer-le-Marché;1968;40;2008
41;173;41173;Beauce la Romaine;41;183;41183;Prénouvellon;253;8;261
41;248;41248;Couëtron-au-Perche;41;197;41197;Saint-Agil;276;2;278
41;248;41248;Couëtron-au-Perche;41;202;41202;Saint-Avit;95;3;98
41;171;41171;Oucques La Nouvelle;41;210;41210;Sainte-Gemmes;90;2;92
41;149;41149;Montoire-sur-le-Loir;41;227;41227;Saint-Quentin-lès-Troo;215;1;216
41;055;41055;Valloire-sur-Cisse;41;240;41240;Seillac;91;0;91
41;173;41173;Beauce la Romaine;41;244;41244;Semerville;87;0;87
41;248;41248;Couëtron-au-Perche;41;248;41248;Souday;490;11;501
41;059;41059;Le Controis-en-Sologne;41;257;41257;Thenay;925;12;937
41;070;41070;Vallée-de-Ronsard;41;263;41263;Tréhet;96;2;98
41;173;41173;Beauce la Romaine;41;264;41264;Tripleville;165;1;166
41;173;41173;Beauce la Romaine;41;270;41270;Verdes;429;4;433
41;167;41167;Veuzain-sur-Loire;41;272;41272;Veuves;213;2;215
42;268;42268;Vézelin-sur-Loire;42;004;42004;Amions;308;6;314
42;039;42039;Chalmazel-Jeansagnière;42;039;42039;Chalmazel;370;6;376
42;225;42225;Genilac;42;080;42080;La Cula;968;14;982
42;268;42268;Vézelin-sur-Loire;42;082;42082;Dancé;177;7;184
42;084;42084;Solore-en-Forez;42;084;42084;Débats-Rivière-d'Orpra;159;5;164
42;084;42084;Solore-en-Forez;42;109;42109;L'Hôpital-sous-Rochefort;105;0;105
42;039;42039;Chalmazel-Jeansagnière;42;114;42114;Jeansagnière;87;1;88
42;218;42218;Saint-Étienne;42;190;42190;Rochetaillée;705;6;711
42;245;42245;Vêtre-sur-Anzon;42;245;42245;Saint-Julien-la-Vêtre;360;9;369
42;279;42279;Saint-Just-Saint-Rambert;42;250;42250;Saint-Just-sur-Loire;7199;121;7320
42;084;42084;Solore-en-Forez;42;252;42252;Saint-Laurent-Rochefort;243;7;250
42;268;42268;Vézelin-sur-Loire;42;268;42268;Saint-Paul-de-Vézelin;326;5;331
42;245;42245;Vêtre-sur-Anzon;42;291;42291;Saint-Thurin;204;7;211
43;221;43221;Saint-Privat-d'Allier;43;176;43176;Saint-Didier-d'Allier;47;0;47
43;090;43090;Esplantas-Vazeilles;43;255;43255;Vazeilles-près-Saugues;35;2;37
44;163;44163;Vair-sur-Loire;44;004;44004;Anetz;2215;82;2297
44;005;44005;Chaumes-en-Retz;44;005;44005;Arthon-en-Retz;4608;78;4686
44;029;44029;Divatte-sur-Loire;44;008;44008;Barbechat;1368;20;1388
44;213;44213;Loireauxence;44;011;44011;Belligné;1795;33;1828
44;180;44180;Vallons-de-l'Erdre;44;017;44017;Bonnœuvre;552;7;559
44;021;44021;Villeneuve-en-Retz;44;021;44021;Bourgneuf-en-Retz;3828;59;3887
44;029;44029;Divatte-sur-Loire;44;029;44029;La Chapelle-Basse-Mer;5884;99;5983
44;213;44213;Loireauxence;44;034;44034;La Chapelle-Saint-Sauveur;836;17;853
44;005;44005;Chaumes-en-Retz;44;040;44040;Chéméré;2832;59;2891
44;021;44021;Villeneuve-en-Retz;44;059;44059;Fresnay-en-Retz;1292;28;1320
44;087;44087;Machecoul-Saint-Même;44;087;44087;Machecoul;6340;186;6526
44;180;44180;Vallons-de-l'Erdre;44;093;44093;Maumusson;1058;16;1074
44;213;44213;Loireauxence;44;147;44147;La Rouxière;1117;23;1140
44;163;44163;Vair-sur-Loire;44;163;44163;Saint-Herblon;2729;68;2797
44;180;44180;Vallons-de-l'Erdre;44;180;44180;Saint-Mars-la-Jaille;2479;43;2522
44;087;44087;Machecoul-Saint-Même;44;181;44181;Saint-Même-le-Tenu;1349;37;1386
44;180;44180;Vallons-de-l'Erdre;44;191;44191;Saint-Sulpice-des-Landes;684;9;693
44;213;44213;Loireauxence;44;213;44213;Varades;3839;88;3927
44;180;44180;Vallons-de-l'Erdre;44;219;44219;Vritz;714;11;725
44;180;44180;Vallons-de-l'Erdre;44;225;44225;Freigné;1205;17;1222
45;240;45240;Outarville;45;003;45003;Allainville-en-Beauce;145;6;151
45;155;45155;Gien;45;007;45007;Arrabloy;581;15;596
45;253;45253;Pithiviers-le-Vieil;45;048;45048;Bouzonville-en-Beauce;283;7;290
45;191;45191;Le Malesherbois;45;057;45057;Labrosse;95;1;96
45;035;45035;Boiscommun;45;090;45090;Chemault;279;5;284
45;191;45191;Le Malesherbois;45;106;45106;Coudray;386;16;402
45;240;45240;Outarville;45;140;45140;Faronville;134;0;134
45;160;45160;Greneville-en-Beauce;45;163;45163;Guignonville;258;3;261
45;025;45025;Bazoches-les-Gallerandes;45;172;45172;Izy;291;3;294
45;191;45191;Le Malesherbois;45;190;45190;Mainvilliers;261;3;264
45;191;45191;Le Malesherbois;45;191;45191;Malesherbes;6001;115;6116
45;191;45191;Le Malesherbois;45;192;45192;Manchecourt;748;12;760
45;191;45191;Le Malesherbois;45;221;45221;Nangeville;112;1;113
45;191;45191;Le Malesherbois;45;236;45236;Orveau-Bellesauve;413;11;424
45;240;45240;Outarville;45;295;45295;Saint-Péravy-Épreux;180;5;185
45;162;45162;Guigneville;45;304;45304;Sébouville;212;2;214
45;240;45240;Outarville;45;318;45318;Teillay-le-Gaudin;148;4;152
45;118;45118;Crottes-en-Pithiverais;45;319;45319;Teillay-Saint-Benoît;76;0;76
45;348;45348;Yèvre-la-Ville;45;349;45349;Yèvre-le-Châtel;222;1;223
46;263;46263;Barguelonne-en-Quercy;46;014;46014;Bagat-en-Quercy;194;4;198
46;138;46138;Cœur de Causse;46;019;46019;Beaumat;72;0;72
46;033;46033;Porte-du-Quercy;46;033;46033;Le Boulvé;159;3;162
46;311;46311;Sousceyrac-en-Quercy;46;048;46048;Calviac;135;3;138
46;063;46063;Castelnau-Montratier;46;063;46063;Castelnau-Montratier;1738;38;1776
46;232;46232;Le Vignon-en-Quercy;46;067;46067;Cazillac;405;10;415
46;311;46311;Sousceyrac-en-Quercy;46;071;46071;Comiac;218;2;220
46;156;46156;Bellefont-La Rauze;46;077;46077;Cours;288;5;293
46;083;46083;Cressensac-Sarrazac;46;083;46083;Cressensac;635;5;640
46;033;46033;Porte-du-Quercy;46;099;46099;Fargues;155;3;158
46;103;46103;Saint-Paul-Flaugnac;46;103;46103;Flaugnac;402;7;409
46;138;46138;Cœur de Causse;46;110;46110;Fontanes-du-Causse;61;1;62
46;138;46138;Cœur de Causse;46;138;46138;Labastide-Murat;609;15;624
46;311;46311;Sousceyrac-en-Quercy;46;141;46141;Lacam-d'Ourcet;96;4;100
46;311;46311;Sousceyrac-en-Quercy;46;150;46150;Lamativie;62;1;63
46;156;46156;Bellefont-La Rauze;46;156;46156;Laroque-des-Arcs;455;10;465
